Title1,Title2
Arches NP,"Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/Park Specific Reports/Summary of Visitor Use By Month and Year (1979 - Last Calendar Year)?RptYears=2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979&Park=ARCH"

Year,Month,RecreationVisitors,NonRecreationVisitors,ConcessionLodging,TentCampers,RVCampers,ConcessionCamping,BackcountryCampers,MiscCampers,TotalOvernightStays,Field11,Field12,Field13,Field14,Field15,Field16,Field17,Field18,Field19,Field20,Field21,Field22,Field23,Field24,Field25,Field26,Field27,Field28,Field29
1979,January,"2,970",0,0,35,47,0,5,0,87,1979 Totals,"269,840",0,0,"18,772","17,605",0,"2,332","3,759","42,468","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1979,February,"3,135",0,0,108,120,0,29,0,257,1979 Totals,"269,840",0,0,"18,772","17,605",0,"2,332","3,759","42,468","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1979,March,"14,659",0,0,"1,143","1,115",0,254,0,"2,512",1979 Totals,"269,840",0,0,"18,772","17,605",0,"2,332","3,759","42,468","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1979,April,"31,818",0,0,"2,152","2,342",0,401,486,"5,381",1979 Totals,"269,840",0,0,"18,772","17,605",0,"2,332","3,759","42,468","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1979,May,"39,266",0,0,"2,380","3,112",0,927,"1,144","7,563",1979 Totals,"269,840",0,0,"18,772","17,605",0,"2,332","3,759","42,468","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1979,June,"43,503",0,0,"2,577","2,390",0,179,746,"5,892",1979 Totals,"269,840",0,0,"18,772","17,605",0,"2,332","3,759","42,468","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1979,July,"36,524",0,0,"2,843","2,073",0,46,605,"5,567",1979 Totals,"269,840",0,0,"18,772","17,605",0,"2,332","3,759","42,468","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1979,August,"43,309",0,0,"3,351","2,021",0,102,363,"5,837",1979 Totals,"269,840",0,0,"18,772","17,605",0,"2,332","3,759","42,468","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1979,September,"30,813",0,0,"2,291","2,201",0,141,255,"4,888",1979 Totals,"269,840",0,0,"18,772","17,605",0,"2,332","3,759","42,468","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1979,October,"15,273",0,0,"1,154","1,626",0,164,160,"3,104",1979 Totals,"269,840",0,0,"18,772","17,605",0,"2,332","3,759","42,468","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1979,November,"5,492",0,0,587,448,0,57,0,"1,092",1979 Totals,"269,840",0,0,"18,772","17,605",0,"2,332","3,759","42,468","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1979,December,"3,078",0,0,151,110,0,27,0,288,1979 Totals,"269,840",0,0,"18,772","17,605",0,"2,332","3,759","42,468","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1980,January,"3,599",0,0,132,85,0,13,0,230,1980 Totals,"290,519",0,0,"20,590","15,855",0,"1,886","4,081","42,412","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1980,February,"4,687",0,0,176,164,0,10,0,350,1980 Totals,"290,519",0,0,"20,590","15,855",0,"1,886","4,081","42,412","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1980,March,"15,915",0,0,"1,575",673,0,284,41,"2,573",1980 Totals,"290,519",0,0,"20,590","15,855",0,"1,886","4,081","42,412","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1980,April,"27,050",0,0,"2,220","1,823",0,301,264,"4,608",1980 Totals,"290,519",0,0,"20,590","15,855",0,"1,886","4,081","42,412","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1980,May,"39,099",0,0,"2,818","2,241",0,658,"1,177","6,894",1980 Totals,"290,519",0,0,"20,590","15,855",0,"1,886","4,081","42,412","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1980,June,"47,171",0,0,"2,853","1,918",0,138,895,"5,804",1980 Totals,"290,519",0,0,"20,590","15,855",0,"1,886","4,081","42,412","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1980,July,"43,685",0,0,"2,798","2,054",0,48,764,"5,664",1980 Totals,"290,519",0,0,"20,590","15,855",0,"1,886","4,081","42,412","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1980,August,"47,837",0,0,"3,570","2,188",0,78,386,"6,222",1980 Totals,"290,519",0,0,"20,590","15,855",0,"1,886","4,081","42,412","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1980,September,"31,387",0,0,"2,343","2,392",0,146,253,"5,134",1980 Totals,"290,519",0,0,"20,590","15,855",0,"1,886","4,081","42,412","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1980,October,"16,983",0,0,"1,151","1,451",0,100,276,"2,978",1980 Totals,"290,519",0,0,"20,590","15,855",0,"1,886","4,081","42,412","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1980,November,"7,481",0,0,625,534,0,67,0,"1,226",1980 Totals,"290,519",0,0,"20,590","15,855",0,"1,886","4,081","42,412","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1980,December,"5,625",0,0,329,332,0,43,25,729,1980 Totals,"290,519",0,0,"20,590","15,855",0,"1,886","4,081","42,412","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1981,January,"7,144",0,0,391,276,0,32,0,699,1981 Totals,"326,508",0,0,"24,951","14,210",0,"2,236","5,030","46,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1981,February,"6,275",0,0,349,196,0,51,0,596,1981 Totals,"326,508",0,0,"24,951","14,210",0,"2,236","5,030","46,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1981,March,"17,024",0,0,"2,081",973,0,264,85,"3,403",1981 Totals,"326,508",0,0,"24,951","14,210",0,"2,236","5,030","46,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1981,April,"30,543",0,0,"2,515","2,067",0,550,790,"5,922",1981 Totals,"326,508",0,0,"24,951","14,210",0,"2,236","5,030","46,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1981,May,"41,614",0,0,"3,304","1,773",0,639,"1,392","7,108",1981 Totals,"326,508",0,0,"24,951","14,210",0,"2,236","5,030","46,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1981,June,"51,670",0,0,"3,661","1,730",0,153,858,"6,402",1981 Totals,"326,508",0,0,"24,951","14,210",0,"2,236","5,030","46,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1981,July,"48,711",0,0,"3,591","1,463",0,125,747,"5,926",1981 Totals,"326,508",0,0,"24,951","14,210",0,"2,236","5,030","46,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1981,August,"52,953",0,0,"4,165","1,604",0,110,444,"6,323",1981 Totals,"326,508",0,0,"24,951","14,210",0,"2,236","5,030","46,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1981,September,"35,795",0,0,"2,946","1,803",0,147,374,"5,270",1981 Totals,"326,508",0,0,"24,951","14,210",0,"2,236","5,030","46,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1981,October,"20,656",0,0,"1,345","1,373",0,73,329,"3,120",1981 Totals,"326,508",0,0,"24,951","14,210",0,"2,236","5,030","46,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1981,November,"10,157",0,0,430,636,0,57,0,"1,123",1981 Totals,"326,508",0,0,"24,951","14,210",0,"2,236","5,030","46,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1981,December,"3,966",0,0,173,316,0,35,11,535,1981 Totals,"326,508",0,0,"24,951","14,210",0,"2,236","5,030","46,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1982,January,"5,531",0,0,209,180,0,24,0,413,1982 Totals,"339,415",0,0,"21,660","14,591",0,"2,542","5,081","43,874","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1982,February,"6,897",0,0,109,83,0,30,0,222,1982 Totals,"339,415",0,0,"21,660","14,591",0,"2,542","5,081","43,874","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1982,March,"19,703",0,0,"2,241",889,0,227,227,"3,584",1982 Totals,"339,415",0,0,"21,660","14,591",0,"2,542","5,081","43,874","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1982,April,"29,711",0,0,"2,536","2,051",0,643,763,"5,993",1982 Totals,"339,415",0,0,"21,660","14,591",0,"2,542","5,081","43,874","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1982,May,"43,011",0,0,"3,280","1,897",0,849,"1,805","7,831",1982 Totals,"339,415",0,0,"21,660","14,591",0,"2,542","5,081","43,874","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1982,June,"55,267",0,0,"2,904","2,482",0,287,625,"6,298",1982 Totals,"339,415",0,0,"21,660","14,591",0,"2,542","5,081","43,874","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1982,July,"53,035",0,0,"3,243","1,881",0,60,545,"5,729",1982 Totals,"339,415",0,0,"21,660","14,591",0,"2,542","5,081","43,874","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1982,August,"52,025",0,0,"3,445","1,984",0,62,492,"5,983",1982 Totals,"339,415",0,0,"21,660","14,591",0,"2,542","5,081","43,874","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1982,September,"36,934",0,0,"2,494","2,158",0,139,440,"5,231",1982 Totals,"339,415",0,0,"21,660","14,591",0,"2,542","5,081","43,874","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1982,October,"18,992",0,0,354,344,0,155,184,"1,037",1982 Totals,"339,415",0,0,"21,660","14,591",0,"2,542","5,081","43,874","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1982,November,"10,845",0,0,734,288,0,63,0,"1,085",1982 Totals,"339,415",0,0,"21,660","14,591",0,"2,542","5,081","43,874","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1982,December,"7,464",0,0,111,354,0,3,0,468,1982 Totals,"339,415",0,0,"21,660","14,591",0,"2,542","5,081","43,874","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1983,January,"4,672",0,0,74,279,0,25,0,378,1983 Totals,"287,875",0,0,"17,652","13,245",0,"1,695","3,851","36,443","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1983,February,"6,993",0,0,172,276,0,49,0,497,1983 Totals,"287,875",0,0,"17,652","13,245",0,"1,695","3,851","36,443","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1983,March,"14,734",0,0,668,533,0,110,226,"1,537",1983 Totals,"287,875",0,0,"17,652","13,245",0,"1,695","3,851","36,443","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1983,April,"20,073",0,0,618,555,0,430,368,"1,971",1983 Totals,"287,875",0,0,"17,652","13,245",0,"1,695","3,851","36,443","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1983,May,"34,040",0,0,"2,567","2,000",0,547,985,"6,099",1983 Totals,"287,875",0,0,"17,652","13,245",0,"1,695","3,851","36,443","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1983,June,"38,975",0,0,"3,125","2,288",0,135,520,"6,068",1983 Totals,"287,875",0,0,"17,652","13,245",0,"1,695","3,851","36,443","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1983,July,"50,659",0,0,"3,169","2,291",0,77,495,"6,032",1983 Totals,"287,875",0,0,"17,652","13,245",0,"1,695","3,851","36,443","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1983,August,"50,320",0,0,"3,243","1,862",0,91,435,"5,631",1983 Totals,"287,875",0,0,"17,652","13,245",0,"1,695","3,851","36,443","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1983,September,"36,578",0,0,"2,378","2,184",0,111,434,"5,107",1983 Totals,"287,875",0,0,"17,652","13,245",0,"1,695","3,851","36,443","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1983,October,"20,107",0,0,729,621,0,88,388,"1,826",1983 Totals,"287,875",0,0,"17,652","13,245",0,"1,695","3,851","36,443","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1983,November,"7,384",0,0,833,80,0,31,0,944,1983 Totals,"287,875",0,0,"17,652","13,245",0,"1,695","3,851","36,443","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1983,December,"3,340",0,0,76,276,0,1,0,353,1983 Totals,"287,875",0,0,"17,652","13,245",0,"1,695","3,851","36,443","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1984,January,"4,021",0,0,63,142,0,6,0,211,1984 Totals,"345,180",0,0,"17,171","11,959",0,"1,425","3,609","34,164","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1984,February,"4,601",0,0,70,168,0,12,0,250,1984 Totals,"345,180",0,0,"17,171","11,959",0,"1,425","3,609","34,164","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1984,March,"16,732",0,0,489,415,0,205,0,"1,109",1984 Totals,"345,180",0,0,"17,171","11,959",0,"1,425","3,609","34,164","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1984,April,"30,806",0,0,501,396,0,256,421,"1,574",1984 Totals,"345,180",0,0,"17,171","11,959",0,"1,425","3,609","34,164","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1984,May,"44,454",0,0,"2,424","1,466",0,434,916,"5,240",1984 Totals,"345,180",0,0,"17,171","11,959",0,"1,425","3,609","34,164","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1984,June,"58,744",0,0,"3,166","2,230",0,114,890,"6,400",1984 Totals,"345,180",0,0,"17,171","11,959",0,"1,425","3,609","34,164","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1984,July,"55,728",0,0,"3,068","1,537",0,77,441,"5,123",1984 Totals,"345,180",0,0,"17,171","11,959",0,"1,425","3,609","34,164","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1984,August,"57,412",0,0,"3,275","1,715",0,95,363,"5,448",1984 Totals,"345,180",0,0,"17,171","11,959",0,"1,425","3,609","34,164","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1984,September,"42,668",0,0,"2,185","2,532",0,106,272,"5,095",1984 Totals,"345,180",0,0,"17,171","11,959",0,"1,425","3,609","34,164","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1984,October,"18,121",0,0,"1,079",944,0,98,276,"2,397",1984 Totals,"345,180",0,0,"17,171","11,959",0,"1,425","3,609","34,164","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1984,November,"7,059",0,0,641,276,0,21,0,938,1984 Totals,"345,180",0,0,"17,171","11,959",0,"1,425","3,609","34,164","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1984,December,"4,834",0,0,210,138,0,1,30,379,1984 Totals,"345,180",0,0,"17,171","11,959",0,"1,425","3,609","34,164","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1985,January,"4,727",0,0,200,140,0,8,24,372,1985 Totals,"363,464",0,0,"22,258","14,049",0,"1,596","3,884","41,787","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1985,February,"4,944",0,0,193,151,0,51,18,413,1985 Totals,"363,464",0,0,"22,258","14,049",0,"1,596","3,884","41,787","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1985,March,"18,033",0,0,650,327,0,195,516,"1,688",1985 Totals,"363,464",0,0,"22,258","14,049",0,"1,596","3,884","41,787","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1985,April,"36,032",0,0,"2,980","2,197",0,460,631,"6,268",1985 Totals,"363,464",0,0,"22,258","14,049",0,"1,596","3,884","41,787","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1985,May,"50,174",0,0,"3,298","1,959",0,324,576,"6,157",1985 Totals,"363,464",0,0,"22,258","14,049",0,"1,596","3,884","41,787","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1985,June,"56,588",0,0,"3,478","1,819",0,138,812,"6,247",1985 Totals,"363,464",0,0,"22,258","14,049",0,"1,596","3,884","41,787","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1985,July,"54,484",0,0,"3,383","1,521",0,39,539,"5,482",1985 Totals,"363,464",0,0,"22,258","14,049",0,"1,596","3,884","41,787","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1985,August,"61,538",0,0,"3,706","1,931",0,54,319,"6,010",1985 Totals,"363,464",0,0,"22,258","14,049",0,"1,596","3,884","41,787","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1985,September,"44,554",0,0,"2,451","2,221",0,142,249,"5,063",1985 Totals,"363,464",0,0,"22,258","14,049",0,"1,596","3,884","41,787","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1985,October,"21,037",0,0,"1,473","1,012",0,161,200,"2,846",1985 Totals,"363,464",0,0,"22,258","14,049",0,"1,596","3,884","41,787","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1985,November,"6,217",0,0,240,641,0,23,0,904,1985 Totals,"363,464",0,0,"22,258","14,049",0,"1,596","3,884","41,787","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1985,December,"5,136",0,0,206,130,0,1,0,337,1985 Totals,"363,464",0,0,"22,258","14,049",0,"1,596","3,884","41,787","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1986,January,"7,070",0,0,200,185,0,31,0,416,1986 Totals,"419,444",0,0,"24,227","16,438",0,"1,906","4,506","47,077","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1986,February,"6,762",0,0,224,187,0,26,0,437,1986 Totals,"419,444",0,0,"24,227","16,438",0,"1,906","4,506","47,077","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1986,March,"33,700",0,0,"3,040","2,251",0,588,441,"6,320",1986 Totals,"419,444",0,0,"24,227","16,438",0,"1,906","4,506","47,077","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1986,April,"36,042",0,0,"2,807","1,841",0,351,515,"5,514",1986 Totals,"419,444",0,0,"24,227","16,438",0,"1,906","4,506","47,077","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1986,May,"53,931",0,0,"3,057","2,000",0,365,"1,406","6,828",1986 Totals,"419,444",0,0,"24,227","16,438",0,"1,906","4,506","47,077","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1986,June,"62,158",0,0,"3,080","2,071",0,88,587,"5,826",1986 Totals,"419,444",0,0,"24,227","16,438",0,"1,906","4,506","47,077","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1986,July,"63,528",0,0,"3,556","1,645",0,58,603,"5,862",1986 Totals,"419,444",0,0,"24,227","16,438",0,"1,906","4,506","47,077","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1986,August,"68,397",0,0,"3,842","1,803",0,83,480,"6,208",1986 Totals,"419,444",0,0,"24,227","16,438",0,"1,906","4,506","47,077","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1986,September,"49,456",0,0,"2,410","2,198",0,163,225,"4,996",1986 Totals,"419,444",0,0,"24,227","16,438",0,"1,906","4,506","47,077","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1986,October,"23,414",0,0,"1,514","1,223",0,95,174,"3,006",1986 Totals,"419,444",0,0,"24,227","16,438",0,"1,906","4,506","47,077","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1986,November,"8,425",0,0,257,623,0,44,75,999,1986 Totals,"419,444",0,0,"24,227","16,438",0,"1,906","4,506","47,077","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1986,December,"6,561",0,0,240,411,0,14,0,665,1986 Totals,"419,444",0,0,"24,227","16,438",0,"1,906","4,506","47,077","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1987,January,"6,015",0,0,222,196,0,0,0,418,1987 Totals,"468,916",0,0,"24,469","17,627",0,"2,137","6,477","50,710","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1987,February,"6,957",0,0,260,201,0,7,76,544,1987 Totals,"468,916",0,0,"24,469","17,627",0,"2,137","6,477","50,710","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1987,March,"22,167",0,0,"2,029","1,745",0,280,404,"4,458",1987 Totals,"468,916",0,0,"24,469","17,627",0,"2,137","6,477","50,710","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1987,April,"43,965",0,0,"3,441","1,800",0,561,890,"6,692",1987 Totals,"468,916",0,0,"24,469","17,627",0,"2,137","6,477","50,710","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1987,May,"63,510",0,0,"3,301","1,700",0,467,"1,337","6,805",1987 Totals,"468,916",0,0,"24,469","17,627",0,"2,137","6,477","50,710","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1987,June,"69,019",0,0,"3,627","1,724",0,139,"1,118","6,608",1987 Totals,"468,916",0,0,"24,469","17,627",0,"2,137","6,477","50,710","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1987,July,"71,987",0,0,"3,506","1,539",0,103,797,"5,945",1987 Totals,"468,916",0,0,"24,469","17,627",0,"2,137","6,477","50,710","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
1987,August,"80,492",0,0,"3,602","1,613",0,145,659,"6,019",1987 Totals,"468,916",0,0,"24,469","17,627",0,"2,137","6,477","50,710","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
